receiving_yards,depth,season,targets,team_passing_yards,team_pass_td,team_receptions,team_receiving_yards,height,weight,age,reception_td
654.0,2.0,2014,86.0,4997,33,411,5013,71.0,185.0,23,2.0
751.0,2.0,2015,80.0,4822,26,391,4832,71.0,185.0,24,5.0
53.0,1.0,2016,10.0,4377,33,381,4377,71.0,185.0,25,1.0
48.0,2.0,2017,17.0,3085,14,291,3086,71.0,185.0,26,0.0
526.0,2.0,2013,84.0,3914,23,363,3908,77.0,214.0,22,8.0
255.0,2.0,2014,31.0,3986,27,344,3986,77.0,214.0,23,0.0
112.0,2.0,2015,30.0,4449,25,426,4439,77.0,214.0,24,0.0
422.0,2.0,2014,69.0,3451,20,325,3451,72.0,196.0,23,1.0
191.0,2.0,2015,32.0,4428,39,355,4428,72.0,196.0,24,1.0
851.0,2.0,2016,105.0,3925,27,369,3925,72.0,196.0,25,4.0
704.0,1.0,2017,97.0,3716,22,316,3716,72.0,196.0,26,3.0
18.0,2.0,2019,4.0,4023,26,364,4022,72.0,196.0,28,0.0
1154.0,1.0,2012,130.0,5187,46,423,5187,76.0,225.0,29,11.0
943.0,1.0,2013,110.0,5162,41,446,5162,76.0,225.0,30,5.0
902.0,1.0,2014,99.0,4952,37,456,4952,76.0,225.0,31,5.0
520.0,1.0,2015,68.0,5205,34,460,5205,76.0,225.0,32,5.0
13.0,3.0,2013,3.0,4450,39,373,4450,76.0,206.0,21,0.0
140.0,2.0,2014,32.0,4035,32,396,4035,76.0,206.0,22,1.0
464.0,2.0,2015,51.0,3843,25,334,3843,76.0,206.0,23,1.0
160.0,2.0,2016,16.0,4139,21,347,4139,76.0,206.0,24,1.0
213.0,3.0,2020,27.0,3945,28,370,3945,74.0,204.0,22,0.0
698.0,1.0,2021,84.0,3437,32,293,3437,74.0,204.0,23,6.0
158.0,1.0,2022,32.0,3969,27,338,3969,74.0,204.0,24,2.0
581.0,2.0,2018,74.0,4629,26,392,4629,76.0,206.0,24,2.0
452.0,1.0,2019,56.0,4017,26,356,4017,76.0,206.0,25,2.0
690.0,1.0,2020,63.0,4299,49,372,4299,76.0,206.0,26,6.0
430.0,1.0,2021,56.0,4526,39,402,4526,76.0,206.0,27,3.0
687.0,1.0,2022,81.0,5250,41,435,5250,76.0,206.0,28,2.0
315.0,1.0,2023,42.0,4383,30,421,4376,76.0,206.0,29,1.0
0.0,3.0,2017,3.0,3680,21,373,3680,77.0,220.0,23,0.0
584.0,2.0,2019,71.0,3350,37,289,3350,69.0,180.0,22,7.0
769.0,2.0,2020,100.0,2919,29,257,2919,69.0,180.0,23,8.0
1008.0,1.0,2021,147.0,4267,24,396,4267,69.0,180.0,24,6.0
709.0,1.0,2022,107.0,3966,19,433,3966,69.0,180.0,25,4.0
574.0,1.0,2023,104.0,3430,21,355,3430,69.0,180.0,26,4.0
283.0,2.0,2013,32.0,3373,19,299,3373,69.0,185.0,23,3.0
42.0,2.0,2014,9.0,3856,25,363,3863,69.0,185.0,24,0.0
24.0,3.0,2015,2.0,3600,25,295,3600,69.0,185.0,25,0.0
413.0,2.0,2016,68.0,3250,17,286,3228,69.0,185.0,26,3.0
962.0,1.0,2017,105.0,4235,16,362,4235,69.0,185.0,27,2.0
395.0,1.0,2018,44.0,4247,30,331,4247,69.0,185.0,28,4.0
186.0,1.0,2019,21.0,4029,30,331,4029,69.0,185.0,29,1.0
313.0,1.0,2021,40.0,3635,18,332,3635,69.0,185.0,31,1.0
387.0,2.0,2022,42.0,4282,31,399,4282,69.0,185.0,32,4.0
67.0,2.0,2023,13.0,4011,29,355,4011,69.0,185.0,33,0.0
549.0,3.0,2014,49.0,4997,33,411,5013,76.0,211.0,23,8.0
765.0,2.0,2015,92.0,4822,26,391,4832,76.0,211.0,24,6.0
605.0,1.0,2017,85.0,4534,31,384,4534,76.0,211.0,26,3.0
60.0,3.0,2017,9.0,4146,23,343,4146,70.0,190.0,24,1.0
149.0,2.0,2018,20.0,4949,39,428,4949,70.0,190.0,25,1.0
261.0,2.0,2019,11.0,4187,29,344,4187,70.0,190.0,26,1.0
302.0,2.0,2020,32.0,4397,30,374,4397,70.0,190.0,27,2.0
201.0,3.0,2012,32.0,3807,32,335,3807,74.0,199.0,22,1.0
712.0,2.0,2013,80.0,4318,35,364,4318,74.0,199.0,23,11.0
816.0,2.0,2015,103.0,4104,33,334,4104,74.0,199.0,25,4.0
930.0,1.0,2016,103.0,4327,25,388,4327,74.0,199.0,26,4.0
1101.0,1.0,2017,108.0,4470,34,374,4470,74.0,199.0,27,10.0
508.0,1.0,2018,62.0,3844,24,375,3844,74.0,199.0,28,5.0
779.0,1.0,2019,91.0,4187,29,344,4187,74.0,199.0,29,9.0
978.0,1.0,2020,116.0,4397,30,374,4397,74.0,199.0,30,10.0
832.0,1.0,2021,120.0,3674,14,361,3674,74.0,199.0,31,4.0
535.0,1.0,2022,81.0,4148,25,394,4151,74.0,199.0,32,3.0
35.0,1.0,2023,10.0,4606,33,408,4606,74.0,199.0,33,0.0
377.0,1.0,2023,33.0,3566,29,337,3566,71.0,182.0,21,1.0
0.0,2.0,2015,1.0,4231,26,365,4231,73.0,195.0,23,0.0
1.0,3.0,2017,1.0,3226,19,285,3226,73.0,195.0,25,0.0
0.0,2.0,2015,1.0,4812,38,404,4812,72.0,205.0,30,0.0
0.0,3.0,2016,1.0,4456,32,368,4456,72.0,205.0,31,0.0
66.0,2.0,2016,12.0,4948,28,407,4946,75.0,205.0,24,0.0
62.0,2.0,2017,6.0,4093,31,347,4093,75.0,205.0,25,1.0
304.0,2.0,2018,47.0,3287,19,311,3283,75.0,205.0,26,0.0
4.0,3.0,2017,1.0,3716,22,316,3716,74.0,200.0,23,0.0
538.0,2.0,2019,41.0,4690,30,378,4667,70.0,187.0,21,6.0
562.0,1.0,2020,63.0,5005,40,420,5005,70.0,187.0,22,4.0
693.0,1.0,2021,83.0,4937,38,448,4928,70.0,187.0,23,2.0
297.0,2.0,2022,34.0,5250,41,435,5250,70.0,187.0,24,4.0
124.0,2.0,2023,24.0,3373,13,356,3373,70.0,187.0,25,0.0
89.0,3.0,2022,21.0,4791,27,485,4777,70.0,190.0,25,0.0
102.0,3.0,2014,9.0,3986,27,344,3986,69.0,191.0,23,1.0
35.0,2.0,2015,6.0,4449,25,426,4439,69.0,191.0,24,0.0
0.0,2.0,2016,1.0,4343,20,439,4343,69.0,191.0,25,0.0
173.0,2.0,2017,27.0,3235,22,363,3235,69.0,191.0,26,1.0
41.0,3.0,2017,14.0,3532,27,352,3532,78.0,217.0,22,0.0
1105.0,1.0,2012,126.0,3551,23,289,3551,73.0,215.0,25,9.0
284.0,1.0,2013,33.0,3210,21,244,3210,73.0,215.0,26,1.0
698.0,1.0,2014,108.0,3407,22,292,3407,73.0,215.0,27,4.0
598.0,1.0,2018,100.0,3708,19,334,3718,73.0,215.0,31,3.0
22.0,1.0,2019,5.0,3797,23,355,3797,73.0,215.0,32,0.0
562.0,2.0,2012,86.0,3383,17,337,3383,74.0,220.0,23,2.0
1041.0,1.0,2013,114.0,4291,25,363,4291,74.0,220.0,24,5.0
841.0,1.0,2014,99.0,3990,22,320,3990,74.0,220.0,25,7.0
849.0,1.0,2015,89.0,4775,36,353,4775,74.0,220.0,26,6.0
488.0,1.0,2016,77.0,4425,30,383,4425,74.0,220.0,27,5.0
78.0,3.0,2017,17.0,3929,25,357,3929,74.0,220.0,28,0.0
102.0,2.0,2018,25.0,3287,19,311,3283,74.0,220.0,29,2.0
507.0,2.0,2018,68.0,3885,23,356,3885,73.0,205.0,22,2.0
1107.0,1.0,2019,113.0,4902,30,388,4902,73.0,205.0,23,6.0
843.0,1.0,2020,105.0,4511,28,413,4511,73.0,205.0,24,5.0
445.0,1.0,2021,62.0,4963,42,444,4949,73.0,205.0,25,2.0
424.0,1.0,2022,74.0,3911,31,355,3911,73.0,205.0,26,4.0
418.0,1.0,2023,57.0,4660,37,428,4660,73.0,205.0,27,2.0
449.0,2.0,2012,72.0,2935,19,300,2935,76.0,215.0,30,3.0
503.0,2.0,2020,61.0,4186,25,371,4186,76.0,223.0,23,1.0
1084.0,1.0,2021,130.0,3588,28,324,3578,76.0,223.0,24,6.0
925.0,1.0,2022,142.0,3855,22,398,3854,76.0,223.0,25,4.0
1156.0,1.0,2023,158.0,3882,19,355,3882,76.0,223.0,26,4.0
1137.0,1.0,2016,121.0,5258,41,472,5258,75.0,212.0,23,10.0
1245.0,1.0,2017,149.0,4334,24,386,4334,75.0,212.0,24,5.0
1405.0,1.0,2018,148.0,4174,33,381,4174,75.0,212.0,25,9.0
1725.0,1.0,2019,185.0,4431,36,418,4431,75.0,212.0,26,9.0
438.0,1.0,2020,55.0,3945,28,370,3945,75.0,212.0,27,0.0
171.0,1.0,2022,22.0,3969,27,338,3969,75.0,212.0,29,3.0
448.0,1.0,2023,64.0,4225,30,406,4225,75.0,212.0,30,1.0
15.0,2.0,2019,3.0,4023,26,364,4022,71.0,194.0,23,0.0
565.0,1.0,2023,58.0,3430,21,355,3430,74.0,213.0,23,4.0
1051.0,1.0,2014,123.0,3623,23,301,3623,77.0,231.0,21,12.0
1211.0,1.0,2015,148.0,4042,25,312,4047,77.0,231.0,22,3.0
1325.0,1.0,2016,175.0,4165,31,355,4165,77.0,231.0,23,12.0
1006.0,1.0,2017,138.0,4607,27,378,4613,77.0,231.0,24,5.0
1524.0,1.0,2018,139.0,5358,40,408,5358,77.0,231.0,25,8.0
1159.0,1.0,2019,119.0,5127,40,382,5127,77.0,231.0,26,9.0
1006.0,1.0,2020,111.0,4776,44,410,4776,77.0,231.0,27,13.0
1035.0,1.0,2021,114.0,5383,45,492,5383,77.0,231.0,28,14.0
1134.0,1.0,2022,128.0,4746,26,499,4732,77.0,231.0,29,6.0
1255.0,1.0,2023,137.0,4044,28,364,4044,77.0,231.0,30,13.0
26.0,2.0,2021,3.0,3588,28,324,3578,77.0,225.0,24,0.0
59.0,2.0,2022,9.0,3855,22,398,3854,77.0,225.0,25,0.0
45.0,2.0,2023,3.0,3245,17,350,3245,77.0,225.0,26,0.0
108.0,2.0,2012,40.0,3746,25,328,3746,68.0,198.0,25,1.0
37.0,3.0,2016,9.0,3313,20,312,3313,73.0,200.0,22,0.0
93.0,3.0,2017,7.0,4023,29,320,4019,73.0,200.0,23,0.0
14.0,2.0,2019,5.0,4669,26,397,4669,73.0,200.0,25,0.0
132.0,2.0,2020,21.0,3793,20,372,3793,73.0,200.0,26,2.0
52.0,2.0,2021,11.0,4806,38,384,4806,73.0,200.0,27,0.0
40.0,2.0,2022,11.0,4520,37,418,4520,73.0,200.0,28,0.0
838.0,1.0,2012,119.0,4012,30,354,4010,72.0,200.0,26,8.0
930.0,1.0,2013,142.0,3966,26,357,3966,72.0,200.0,27,5.0
862.0,1.0,2014,115.0,4066,27,394,4064,72.0,200.0,28,10.0
473.0,1.0,2015,72.0,3246,14,294,3246,72.0,200.0,29,2.0
1017.0,1.0,2016,116.0,4343,20,439,4343,72.0,200.0,30,4.0
748.0,1.0,2017,92.0,3235,22,363,3235,72.0,200.0,31,4.0
0.0,1.0,2018,3.0,4524,30,422,4527,72.0,200.0,32,0.0
996.0,1.0,2012,129.0,4144,30,311,4144,74.0,212.0,25,10.0
216.0,1.0,2013,40.0,3181,23,291,3181,74.0,212.0,26,2.0
142.0,2.0,2014,19.0,3856,25,363,3863,74.0,212.0,27,1.0
95.0,2.0,2017,23.0,4551,29,366,4551,76.0,218.0,23,1.0
666.0,2.0,2018,68.0,4316,34,348,4316,76.0,218.0,24,10.0
1001.0,1.0,2019,90.0,4648,26,394,4648,76.0,218.0,25,2.0
756.0,1.0,2020,85.0,4548,31,413,4548,76.0,218.0,26,5.0
1148.0,1.0,2021,130.0,5014,41,443,5014,76.0,218.0,27,9.0
895.0,1.0,2022,93.0,4791,27,485,4777,76.0,218.0,28,4.0
249.0,1.0,2023,26.0,4312,27,409,4295,76.0,218.0,29,1.0
943.0,1.0,2012,119.0,4992,32,434,4992,74.0,215.0,28,6.0
244.0,1.0,2013,49.0,4226,33,375,4226,74.0,215.0,29,0.0
568.0,1.0,2014,72.0,3678,12,274,3678,74.0,215.0,30,2.0
224.0,2.0,2015,31.0,4341,25,405,4337,74.0,215.0,31,1.0
198.0,1.0,2019,22.0,3350,37,289,3350,76.0,220.0,23,3.0
266.0,2.0,2020,33.0,2919,29,257,2919,76.0,220.0,24,4.0
6.0,3.0,2021,1.0,4267,24,396,4267,76.0,220.0,25,0.0
11.0,2.0,2022,3.0,3661,13,364,3671,76.0,220.0,26,0.0
17.0,2.0,2023,5.0,3421,13,323,3414,76.0,220.0,27,0.0
254.0,2.0,2012,33.0,3668,18,328,3659,74.0,207.0,26,0.0
154.0,3.0,2012,25.0,3807,32,335,3807,74.0,210.0,23,4.0
455.0,1.0,2013,78.0,4318,35,364,4318,74.0,210.0,24,2.0
792.0,1.0,2014,99.0,3551,22,323,3551,74.0,210.0,25,5.0
394.0,1.0,2015,49.0,4104,33,334,4104,74.0,210.0,26,1.0
655.0,1.0,2016,82.0,4960,40,374,4960,74.0,210.0,27,4.0
703.0,1.0,2017,96.0,4146,23,343,4146,74.0,210.0,28,5.0
840.0,1.0,2018,96.0,4949,39,428,4949,74.0,210.0,29,4.0
520.0,1.0,2019,89.0,4153,29,378,4153,74.0,210.0,30,2.0
189.0,2.0,2020,25.0,4397,30,374,4397,74.0,210.0,31,1.0
177.0,2.0,2021,24.0,4437,26,343,4429,74.0,210.0,32,0.0
2.0,1.0,2022,9.0,4007,20,345,4007,70.0,170.0,24,0.0
105.0,2.0,2019,24.0,4153,29,378,4153,76.0,225.0,22,2.0
309.0,1.0,2020,57.0,3124,14,283,3124,76.0,225.0,23,2.0
184.0,3.0,2021,22.0,4098,28,364,4098,76.0,225.0,24,0.0
116.0,2.0,2022,9.0,2598,21,223,2589,76.0,225.0,25,1.0
242.0,1.0,2012,44.0,5139,28,445,5139,72.0,198.0,31,2.0
461.0,2.0,2013,54.0,4650,33,371,4650,72.0,198.0,32,1.0
746.0,1.0,2012,90.0,3577,22,318,3585,73.0,185.0,29,5.0
919.0,1.0,2013,104.0,3710,24,328,3710,73.0,185.0,30,4.0
647.0,1.0,2014,72.0,3738,22,299,3695,73.0,185.0,31,2.0
658.0,1.0,2015,94.0,4079,31,358,4079,73.0,185.0,32,4.0
279.0,2.0,2015,44.0,4341,25,405,4337,72.0,200.0,22,1.0
367.0,1.0,2016,70.0,3798,16,380,3798,72.0,200.0,23,2.0
768.0,1.0,2017,95.0,3967,40,341,3967,72.0,200.0,24,8.0
743.0,2.0,2018,97.0,4524,30,422,4527,72.0,200.0,25,4.0
363.0,1.0,2019,69.0,4063,27,391,4063,72.0,200.0,26,3.0
896.0,2.0,2020,82.0,4383,31,369,4383,72.0,200.0,27,8.0
473.0,1.0,2021,64.0,4098,28,364,4098,72.0,200.0,28,3.0
362.0,1.0,2022,53.0,3815,20,358,3815,72.0,200.0,29,2.0
381.0,2.0,2023,45.0,3881,28,328,3881,72.0,200.0,30,4.0
68.0,2.0,2013,12.0,5162,41,446,5162,76.0,218.0,25,0.0
215.0,2.0,2014,23.0,4952,37,456,4952,76.0,218.0,26,1.0
35.0,2.0,2020,9.0,3826,34,316,3826,74.0,211.0,23,0.0
476.0,2.0,2021,57.0,3745,23,359,3745,74.0,211.0,24,4.0
397.0,1.0,2022,50.0,3227,19,285,3227,74.0,211.0,25,4.0
372.0,2.0,2023,46.0,3512,16,304,3512,74.0,211.0,26,3.0
17.0,3.0,2013,12.0,4057,22,355,4057,70.0,184.0,23,0.0
159.0,2.0,2015,25.0,4602,22,410,4602,70.0,184.0,25,2.0
59.0,3.0,2016,7.0,4960,40,374,4960,70.0,184.0,26,0.0
30.0,3.0,2017,4.0,4146,23,343,4146,70.0,184.0,27,0.0
17.0,3.0,2018,5.0,3255,17,293,3255,70.0,184.0,28,0.0
448.0,2.0,2021,60.0,3630,21,354,3630,76.0,222.0,22,1.0
481.0,1.0,2022,66.0,3642,26,352,3642,76.0,222.0,23,2.0
1297.0,1.0,2023,109.0,4578,28,372,4578,76.0,222.0,24,8.0
33.0,2.0,2017,9.0,3326,27,309,3308,74.0,225.0,20,0.0
54.0,2.0,2018,8.0,3885,23,356,3885,74.0,225.0,21,0.0
154.0,2.0,2020,25.0,4511,28,413,4511,74.0,225.0,23,0.0
184.0,2.0,2021,25.0,4963,42,444,4949,74.0,225.0,24,0.0
555.0,1.0,2022,75.0,3911,31,355,3911,74.0,225.0,25,5.0
567.0,2.0,2023,56.0,4578,28,372,4578,74.0,225.0,26,2.0
1305.0,1.0,2014,130.0,4470,33,383,4470,71.0,200.0,22,12.0
1454.0,2.0,2015,158.0,4500,39,392,4508,71.0,200.0,23,13.0
1367.0,2.0,2016,169.0,4027,27,377,4027,71.0,200.0,24,10.0
302.0,2.0,2017,42.0,3680,21,373,3680,71.0,200.0,25,3.0
1052.0,1.0,2018,125.0,4405,24,382,4405,71.0,200.0,26,6.0
1091.0,1.0,2019,134.0,3847,23,318,3847,71.0,200.0,27,5.0
319.0,1.0,2020,43.0,3701,28,315,3701,71.0,200.0,28,3.0
537.0,1.0,2021,83.0,3619,22,320,3606,71.0,200.0,29,5.0
565.0,1.0,2023,64.0,3881,28,328,3881,71.0,200.0,31,3.0
294.0,2.0,2019,45.0,3729,26,319,3725,72.0,203.0,22,3.0
191.0,2.0,2020,20.0,4265,37,349,4265,72.0,203.0,23,0.0
115.0,3.0,2019,5.0,5049,32,459,5049,68.0,193.0,22,1.0
274.0,2.0,2020,32.0,4620,27,408,4620,68.0,193.0,23,1.0
406.0,2.0,2021,54.0,3987,23,377,3988,68.0,193.0,24,3.0
533.0,1.0,2022,61.0,2927,17,257,2927,68.0,193.0,25,3.0
164.0,2.0,2023,20.0,4067,26,369,4067,68.0,193.0,26,2.0
132.0,2.0,2023,21.0,4377,23,412,4377,70.0,204.0,21,2.0
127.0,2.0,2019,24.0,3314,24,307,3314,72.0,208.0,22,1.0
71.0,1.0,2020,9.0,4186,25,371,4186,72.0,208.0,23,0.0
162.0,1.0,2021,20.0,3588,28,324,3578,72.0,208.0,24,1.0
623.0,1.0,2022,92.0,3855,22,398,3854,72.0,208.0,25,5.0
104.0,1.0,2023,27.0,3351,17,338,3351,72.0,208.0,26,1.0
271.0,2.0,2014,44.0,3492,20,287,3492,72.0,183.0,22,1.0
40.0,2.0,2015,1.0,4061,35,333,4063,72.0,183.0,23,0.0
288.0,2.0,2016,36.0,4422,23,368,4422,72.0,183.0,24,1.0
703.0,2.0,2017,81.0,3979,35,340,3979,72.0,183.0,25,6.0
262.0,1.0,2018,35.0,3287,19,311,3283,72.0,183.0,26,2.0
245.0,1.0,2019,42.0,3205,21,298,3205,72.0,183.0,27,2.0
126.0,2.0,2016,14.0,3798,16,380,3798,70.0,193.0,23,0.0
3.0,3.0,2020,1.0,4245,41,388,4245,68.0,180.0,24,0.0
59.0,3.0,2021,12.0,3815,31,324,3815,68.0,180.0,25,0.0
20.0,3.0,2022,5.0,4282,31,399,4282,68.0,180.0,26,0.0
677.0,1.0,2012,85.0,2935,19,300,2935,71.0,184.0,24,3.0
17.0,2.0,2013,1.0,3508,27,267,3508,71.0,184.0,25,0.0
483.0,2.0,2014,78.0,3206,19,287,3206,71.0,184.0,26,2.0
218.0,1.0,2015,31.0,3600,25,295,3600,71.0,184.0,27,1.0
6.0,3.0,2016,4.0,3250,17,286,3228,71.0,184.0,28,0.0
106.0,3.0,2016,20.0,3313,20,312,3313,71.0,208.0,21,2.0
75.0,1.0,2017,19.0,4023,29,320,4019,71.0,208.0,22,1.0
0.0,2.0,2018,1.0,4730,33,368,4730,71.0,208.0,23,0.0
243.0,2.0,2019,33.0,3797,23,355,3797,71.0,208.0,24,1.0
73.0,2.0,2020,8.0,4129,16,373,4123,71.0,208.0,25,0.0
6.0,1.0,2022,2.0,3966,19,433,3966,71.0,208.0,27,0.0
225.0,2.0,2015,39.0,3928,27,355,3928,70.0,185.0,22,1.0
528.0,2.0,2016,59.0,4491,35,370,4494,70.0,185.0,23,3.0
194.0,2.0,2017,18.0,4619,34,389,4619,70.0,185.0,24,0.0
290.0,2.0,2018,42.0,4405,29,378,4405,70.0,185.0,25,3.0
397.0,1.0,2019,55.0,4153,29,378,4153,70.0,185.0,26,5.0
110.0,3.0,2021,14.0,3630,21,354,3630,70.0,185.0,28,0.0
257.0,2.0,2022,40.0,3642,26,352,3642,70.0,185.0,29,1.0
633.0,1.0,2012,67.0,3666,24,291,3666,72.0,211.0,26,4.0
1346.0,1.0,2013,182.0,4057,22,355,4057,72.0,211.0,27,6.0
752.0,1.0,2014,105.0,4461,22,364,4461,72.0,211.0,28,5.0
777.0,1.0,2015,112.0,4294,32,386,4294,72.0,211.0,29,6.0
1041.0,1.0,2016,114.0,4948,28,407,4946,72.0,211.0,30,3.0
500.0,1.0,2017,67.0,4235,16,362,4235,72.0,211.0,31,1.0
286.0,1.0,2018,47.0,4247,30,331,4247,72.0,211.0,32,1.0
42.0,3.0,2012,7.0,4012,30,354,4010,77.0,232.0,35,1.0
0.0,2.0,2012,2.0,4144,30,311,4144,72.0,200.0,25,0.0
418.0,2.0,2014,56.0,4470,33,383,4470,72.0,200.0,27,2.0
40.0,2.0,2015,12.0,4500,39,392,4508,72.0,200.0,28,0.0
428.0,2.0,2019,60.0,4117,24,371,4117,77.0,218.0,22,3.0
292.0,2.0,2020,37.0,3937,25,370,3937,77.0,218.0,23,4.0
71.0,2.0,2021,16.0,3936,22,404,3936,77.0,218.0,24,0.0
1486.0,1.0,2023,160.0,4300,27,361,4298,74.0,212.0,22,6.0
36.0,1.0,2016,4.0,4491,35,370,4494,70.0,185.0,23,0.0
39.0,2.0,2017,4.0,3226,19,285,3226,70.0,185.0,24,0.0
431.0,1.0,2023,67.0,4312,27,409,4295,76.0,215.0,22,2.0
106.0,3.0,2020,13.0,3728,23,334,3728,72.0,193.0,22,1.0
649.0,2.0,2021,63.0,3585,21,307,3585,72.0,193.0,23,1.0
340.0,1.0,2022,51.0,4364,28,350,4378,72.0,193.0,24,4.0
142.0,2.0,2023,21.0,4067,26,369,4067,72.0,193.0,25,1.0
315.0,2.0,2015,46.0,4170,34,362,4170,74.0,225.0,23,0.0
857.0,1.0,2016,105.0,3645,19,311,3641,74.0,225.0,24,4.0
449.0,1.0,2018,69.0,3404,21,299,3404,74.0,225.0,26,1.0
8.0,1.0,2019,3.0,3443,21,323,3455,74.0,225.0,27,0.0
349.0,2.0,2020,36.0,4397,30,374,4397,73.0,208.0,22,2.0
206.0,2.0,2021,23.0,3884,25,396,3874,73.0,208.0,23,2.0
15.0,2.0,2022,3.0,4444,32,383,4430,73.0,208.0,24,0.0
34.0,2.0,2013,5.0,3210,21,244,3210,72.0,204.0,23,0.0
44.0,3.0,2014,8.0,3407,22,292,3407,72.0,204.0,24,0.0
394.0,2.0,2015,57.0,3646,18,322,3646,72.0,204.0,25,1.0
408.0,2.0,2016,63.0,3166,21,287,3166,72.0,204.0,26,0.0
8.0,3.0,2021,6.0,3745,23,359,3745,75.0,217.0,22,0.0
40.0,3.0,2022,8.0,3227,19,285,3227,75.0,217.0,23,0.0
60.0,3.0,2023,9.0,4044,28,364,4044,72.0,192.0,22,0.0
220.0,2.0,2012,21.0,3967,28,323,3967,78.0,224.0,26,0.0
954.0,2.0,2012,104.0,4342,40,374,4342,70.0,192.0,22,8.0
433.0,1.0,2013,47.0,4538,29,366,4538,70.0,192.0,23,4.0
1287.0,1.0,2014,127.0,4447,38,349,4447,70.0,192.0,24,12.0
829.0,2.0,2015,129.0,3825,34,348,3853,70.0,192.0,25,6.0
610.0,1.0,2016,84.0,4445,41,403,4445,70.0,192.0,26,4.0
655.0,2.0,2017,93.0,3532,27,352,3532,70.0,192.0,27,4.0
383.0,2.0,2018,61.0,4629,26,392,4629,70.0,192.0,28,2.0
828.0,2.0,2019,83.0,4902,30,388,4902,70.0,192.0,29,3.0
441.0,2.0,2020,50.0,4843,34,383,4821,70.0,192.0,30,3.0
375.0,2.0,2021,39.0,4526,39,402,4526,70.0,192.0,31,5.0
417.0,1.0,2022,50.0,3890,28,364,3896,70.0,192.0,32,1.0
41.0,2.0,2023,18.0,3373,13,356,3373,70.0,192.0,33,1.0
434.0,1.0,2012,50.0,3551,23,289,3551,76.0,210.0,35,3.0
93.0,2.0,2015,36.0,4428,39,355,4428,71.0,190.0,23,2.0
32.0,2.0,2016,8.0,3925,27,369,3925,71.0,190.0,24,0.0
60.0,3.0,2018,8.0,3431,16,329,3423,71.0,190.0,26,0.0
184.0,2.0,2015,13.0,4294,32,386,4294,72.0,180.0,25,1.0
8.0,2.0,2016,1.0,4948,28,407,4946,72.0,180.0,26,0.0
16.0,3.0,2019,1.0,3956,29,297,3956,69.0,175.0,24,0.0
77.0,3.0,2016,12.0,3693,17,338,3693,73.0,198.0,22,0.0
312.0,2.0,2017,50.0,3537,19,312,3537,73.0,198.0,23,2.0
572.0,2.0,2018,53.0,4261,31,353,4261,73.0,198.0,24,4.0
55.0,2.0,2019,11.0,3847,23,318,3847,73.0,198.0,25,1.0
599.0,2.0,2020,52.0,3701,28,315,3701,73.0,198.0,26,4.0
275.0,2.0,2021,47.0,3619,22,320,3606,73.0,198.0,27,1.0
938.0,2.0,2023,102.0,4383,30,421,4376,73.0,204.0,23,7.0
488.0,2.0,2022,34.0,3969,27,338,3969,72.0,180.0,24,2.0
719.0,1.0,2023,75.0,4225,30,406,4225,72.0,180.0,25,7.0
515.0,2.0,2021,68.0,4267,24,396,4267,73.0,195.0,22,1.0
285.0,1.0,2022,28.0,3202,20,300,3202,73.0,195.0,23,2.0
367.0,2.0,2023,56.0,3881,28,328,3881,73.0,195.0,24,1.0
36.0,3.0,2018,6.0,3052,19,270,3052,69.0,190.0,22,0.0
91.0,2.0,2020,22.0,4129,36,428,4115,69.0,190.0,24,0.0
289.0,1.0,2021,66.0,4017,24,425,4005,69.0,190.0,25,0.0
243.0,1.0,2022,25.0,4049,30,338,4049,69.0,190.0,26,1.0
135.0,1.0,2023,15.0,4577,34,336,4577,69.0,190.0,27,0.0
1355.0,1.0,2012,196.0,4374,26,339,4374,72.0,203.0,34,8.0
505.0,1.0,2013,59.0,3952,25,350,3952,72.0,203.0,35,2.0
779.0,1.0,2014,116.0,5062,46,410,5062,72.0,203.0,36,3.0
205.0,2.0,2016,36.0,3693,17,338,3693,74.0,215.0,22,0.0
357.0,2.0,2017,61.0,3537,19,312,3537,74.0,215.0,23,0.0
130.0,2.0,2018,14.0,4247,30,331,4247,69.0,185.0,23,2.0
165.0,2.0,2019,10.0,4029,30,331,4029,69.0,185.0,24,1.0
391.0,2.0,2020,35.0,4320,28,371,4317,69.0,185.0,25,1.0
569.0,2.0,2022,70.0,3431,17,346,3431,69.0,185.0,27,4.0
114.0,2.0,2023,14.0,4383,30,421,4376,69.0,185.0,28,0.0
0.0,2.0,2020,2.0,4383,31,369,4383,70.0,185.0,24,0.0
248.0,3.0,2012,48.0,4075,23,367,4060,76.0,230.0,25,3.0
839.0,1.0,2013,87.0,4406,33,310,4408,76.0,230.0,26,8.0
577.0,2.0,2014,95.0,4581,29,384,4581,76.0,230.0,27,4.0
327.0,1.0,2015,41.0,4341,25,405,4337,76.0,230.0,28,2.0
0.0,3.0,2018,1.0,4405,29,378,4405,69.0,198.0,25,0.0
69.0,2.0,2019,7.0,3573,20,371,3573,73.0,199.0,23,0.0
39.0,2.0,2020,4.0,3925,28,402,3925,73.0,199.0,24,0.0
151.0,3.0,2012,20.0,3425,15,293,3425,72.0,217.0,23,0.0
448.0,2.0,2013,67.0,3966,26,357,3966,72.0,217.0,24,2.0
135.0,2.0,2014,22.0,4066,27,394,4064,72.0,217.0,25,2.0
